filename	model_pred	model_prob	ground_pred	ground_prob
Places365_val_00000105.jpg	bus_interior	0.8177925944328308	train_interior	0.1803324818611145
Places365_val_00000106.jpg	desert/sand	0.6094633340835571	desert/sand	0.6094633340835571
Places365_val_00000107.jpg	inn/outdoor	0.19974008202552795	castle	0.026618717238307
Places365_val_00000108.jpg	alcove	0.6650602221488953	burial_chamber	0.26175656914711
Places365_val_00000109.jpg	nursing_home	0.8263031244277954	nursing_home	0.8263031244277954
Places365_val_00000110.jpg	church/indoor	0.8769518136978149	church/indoor	0.8769518136978149
Places365_val_00000111.jpg	castle	0.7744041085243225	palace	0.22156178951263428
Places365_val_00000112.jpg	bus_station/indoor	0.9909152388572693	bus_station/indoor	0.9909152388572693
Places365_val_00000113.jpg	museum/indoor	0.1539066731929779	atrium/public	0.06228505074977875
Places365_val_00000114.jpg	butte	0.4988555312156677	butte	0.4988555312156677
Places365_val_00000115.jpg	park	0.5835766792297363	zen_garden	0.003636446548625827
Places365_val_00000116.jpg	racecourse	0.9981271624565125	racecourse	0.9981271624565125
Places365_val_00000117.jpg	coast	0.2775036096572876	cliff	0.240021750330925
Places365_val_00000118.jpg	laundromat	0.5366320610046387	laundromat	0.5366320610046387
Places365_val_00000119.jpg	coast	0.26741671562194824	wave	0.03846343234181404
Places365_val_00000120.jpg	conference_room	0.3356045186519623	legislative_chamber	0.10943803191184998
Places365_val_00000121.jpg	elevator_shaft	0.9192845821380615	elevator_shaft	0.9192845821380615
Places365_val_00000122.jpg	farm	0.4884193241596222	hayfield	0.1027819886803627
Places365_val_00000123.jpg	hospital_room	0.8891225457191467	hospital_room	0.8891225457191467
Places365_val_00000124.jpg	grotto	0.38640865683555603	swimming_hole	0.3228389620780945
Places365_val_00000125.jpg	airplane_cabin	0.488729327917099	biology_laboratory	0.015593222342431545
Places365_val_00000126.jpg	church/indoor	0.8807676434516907	church/indoor	0.8807676434516907
Places365_val_00000127.jpg	temple/asia	0.8434156775474548	temple/asia	0.8434156775474548
Places365_val_00000128.jpg	landfill	0.9265113472938538	landfill	0.9265113472938538
Places365_val_00000129.jpg	arena/hockey	0.9511762857437134	arena/hockey	0.9511762857437134
Places365_val_00000130.jpg	stadium/baseball	0.6517124176025391	baseball_field	0.21818745136260986
Places365_val_00000131.jpg	yard	0.12804417312145233	gazebo/exterior	0.020368289202451706
Places365_val_00000132.jpg	botanical_garden	0.1578870713710785	greenhouse/outdoor	0.03752416372299194
Places365_val_00000133.jpg	beauty_salon	0.9998538494110107	beauty_salon	0.9998538494110107
Places365_val_00000134.jpg	snowfield	0.6800574064254761	ice_shelf	0.10210024565458298
Places365_val_00000135.jpg	islet	0.7199333906173706	islet	0.7199333906173706
Places365_val_00000136.jpg	railroad_track	0.9170721173286438	railroad_track	0.9170721173286438
Places365_val_00000137.jpg	market/outdoor	0.5156049132347107	bazaar/outdoor	0.04815708473324776
Places365_val_00000138.jpg	basement	0.7123950719833374	basement	0.7123950719833374
Places365_val_00000139.jpg	television_studio	0.9928725957870483	television_studio	0.9928725957870483
Places365_val_00000140.jpg	atrium/public	0.49711930751800537	mezzanine	0.01440174039453268
Places365_val_00000141.jpg	roof_garden	0.5961742997169495	roof_garden	0.5961742997169495
Places365_val_00000142.jpg	sushi_bar	0.25055038928985596	restaurant_kitchen	0.06459296494722366
Places365_val_00000143.jpg	cottage	0.26105383038520813	house	0.22067943215370178
Places365_val_00000144.jpg	field/cultivated	0.31013113260269165	vineyard	0.11862294375896454
Places365_val_00000145.jpg	garage/indoor	0.6386283040046692	driveway	0.0038877539336681366
Places365_val_00000146.jpg	biology_laboratory	0.3062686324119568	chemistry_lab	0.21031656861305237
Places365_val_00000147.jpg	shed	0.1720520406961441	cabin/outdoor	0.05444750934839249
Places365_val_00000148.jpg	hotel/outdoor	0.31573089957237244	restaurant	0.009946037083864212
Places365_val_00000149.jpg	auditorium	0.790404200553894	auditorium	0.790404200553894
Places365_val_00000150.jpg	street	0.6111124157905579	street	0.6111124157905579
Places365_val_00000151.jpg	beach	0.5832852721214294	lagoon	0.13585536181926727
Places365_val_00000152.jpg	hangar/indoor	0.9379675984382629	hangar/indoor	0.9379675984382629
Places365_val_00000153.jpg	pub/indoor	0.5389950275421143	bar	0.23472937941551208
Places365_val_00000154.jpg	conference_room	0.15337280929088593	classroom	0.031626734882593155
Places365_val_00000155.jpg	rainforest	0.26809951663017273	creek	0.18570905923843384
Places365_val_00000156.jpg	stable	0.9131385087966919	stable	0.9131385087966919
Places365_val_00000157.jpg	swamp	0.6568834185600281	swamp	0.6568834185600281
Places365_val_00000158.jpg	glacier	0.3007911443710327	ice_shelf	0.30023515224456787
Places365_val_00000159.jpg	train_interior	0.34899336099624634	train_interior	0.34899336099624634
Places365_val_00000160.jpg	windmill	0.9524549841880798	windmill	0.9524549841880798
Places365_val_00000161.jpg	archive	0.9535118341445923	archive	0.9535118341445923
Places365_val_00000162.jpg	booth/indoor	0.6472094655036926	train_station/platform	0.001324027543887496
Places365_val_00000163.jpg	boathouse	0.9495326280593872	chalet	0.0006196668255142868
Places365_val_00000164.jpg	islet	0.5970662236213684	lake/natural	0.11077727377414703
Places365_val_00000165.jpg	park	0.22657378017902374	playground	0.16830246150493622
Places365_val_00000166.jpg	hospital_room	0.3772052228450775	dorm_room	0.12022963166236877
Places365_val_00000167.jpg	gift_shop	0.3573969006538391	flea_market/indoor	0.182992085814476
Places365_val_00000168.jpg	clothing_store	0.3037445843219757	airplane_cabin	0.16934865713119507
Places365_val_00000169.jpg	drugstore	0.6045267581939697	drugstore	0.6045267581939697
Places365_val_00000170.jpg	pharmacy	0.44142279028892517	pharmacy	0.44142279028892517
Places365_val_00000171.jpg	greenhouse/indoor	0.526828408241272	greenhouse/outdoor	0.02778954617679119
Places365_val_00000172.jpg	shower	0.7970174551010132	bathroom	0.10593163967132568
Places365_val_00000173.jpg	shoe_shop	0.9827747941017151	shoe_shop	0.9827747941017151
Places365_val_00000174.jpg	moat/water	0.3577517569065094	moat/water	0.3577517569065094
Places365_val_00000175.jpg	gift_shop	0.1993185132741928	vegetable_garden	0.0038832100108265877
Places365_val_00000176.jpg	bowling_alley	1.0	bowling_alley	1.0
Places365_val_00000177.jpg	embassy	0.49177688360214233	embassy	0.49177688360214233
Places365_val_00000178.jpg	youth_hostel	0.45979270339012146	youth_hostel	0.45979270339012146
Places365_val_00000179.jpg	lock_chamber	0.3006959557533264	hot_spring	0.01116135809570551
Places365_val_00000180.jpg	schoolhouse	0.4639671742916107	cottage	0.06301311403512955
Places365_val_00000181.jpg	general_store/outdoor	0.47781822085380554	general_store/outdoor	0.47781822085380554
Places365_val_00000182.jpg	schoolhouse	0.23057207465171814	chalet	0.10937053710222244
Places365_val_00000183.jpg	flea_market/indoor	0.2556014358997345	flea_market/indoor	0.2556014358997345
Places365_val_00000184.jpg	shower	0.6324295997619629	shower	0.6324295997619629
Places365_val_00000185.jpg	pizzeria	0.3367057144641876	supermarket	0.017006367444992065
Places365_val_00000186.jpg	bowling_alley	1.0	bowling_alley	1.0
Places365_val_00000187.jpg	barn	0.814851701259613	barn	0.814851701259613
Places365_val_00000188.jpg	japanese_garden	0.794037401676178	japanese_garden	0.794037401676178
Places365_val_00000189.jpg	swimming_hole	0.30543434619903564	swimming_hole	0.30543434619903564
Places365_val_00000190.jpg	pizzeria	0.9776387810707092	pizzeria	0.9776387810707092
Places365_val_00000191.jpg	volleyball_court/outdoor	0.9510068297386169	volleyball_court/outdoor	0.9510068297386169
Places365_val_00000192.jpg	greenhouse/indoor	0.5847702026367188	market/indoor	0.14191417396068573
Places365_val_00000193.jpg	river	0.21941734850406647	ice_floe	0.03098272904753685
Places365_val_00000194.jpg	swimming_hole	0.24440787732601166	lake/natural	0.09336835145950317
Places365_val_00000195.jpg	mountain_path	0.5603812336921692	mountain_path	0.5603812336921692
Places365_val_00000196.jpg	television_studio	0.6572790741920471	orchestra_pit	0.1324111819267273
Places365_val_00000197.jpg	village	0.4970950484275818	village	0.4970950484275818
Places365_val_00000198.jpg	waterfall	0.8600016236305237	waterfall	0.8600016236305237
Places365_val_00000199.jpg	greenhouse/indoor	0.6275809407234192	greenhouse/indoor	0.6275809407234192
Places365_val_00000200.jpg	television_studio	0.9511865377426147	television_studio	0.9511865377426147
Places365_val_00000201.jpg	soccer_field	0.6803829669952393	soccer_field	0.6803829669952393
Places365_val_00000202.jpg	art_studio	0.3047347664833069	fabric_store	0.0813983753323555
Places365_val_00000203.jpg	courtyard	0.7317849397659302	courtyard	0.7317849397659302
Places365_val_00000204.jpg	loading_dock	0.5962240099906921	loading_dock	0.5962240099906921
Places365_val_00000205.jpg	mountain_snowy	0.28262367844581604	mountain_snowy	0.28262367844581604
Places365_val_00000206.jpg	pavilion	0.7470847964286804	porch	0.007070558145642281
Places365_val_00000207.jpg	computer_room	0.7519031763076782	computer_room	0.7519031763076782
Places365_val_00000208.jpg	athletic_field/outdoor	0.6822375655174255	athletic_field/outdoor	0.6822375655174255
Places365_val_00000209.jpg	bakery/shop	0.5904479622840881	ice_cream_parlor	0.022586679086089134
Places365_val_00000210.jpg	church/outdoor	0.30844420194625854	plaza	0.06714299321174622
Places365_val_00000211.jpg	classroom	0.40858739614486694	lecture_room	0.395790696144104
Places365_val_00000212.jpg	youth_hostel	0.7271369099617004	youth_hostel	0.7271369099617004
Places365_val_00000213.jpg	pier	0.3410300612449646	pier	0.3410300612449646
Places365_val_00000214.jpg	church/outdoor	0.1330873668193817	house	0.04379187524318695
Places365_val_00000215.jpg	ice_cream_parlor	0.2849872410297394	art_school	0.06335785984992981
Places365_val_00000216.jpg	mansion	0.6440492868423462	formal_garden	0.13959313929080963
Places365_val_00000217.jpg	manufactured_home	0.4855431020259857	manufactured_home	0.4855431020259857
Places365_val_00000218.jpg	church/indoor	0.9129906892776489	church/indoor	0.9129906892776489
Places365_val_00000219.jpg	ice_skating_rink/outdoor	0.7830146551132202	ice_skating_rink/outdoor	0.7830146551132202
Places365_val_00000220.jpg	skyscraper	0.5594078898429871	skyscraper	0.5594078898429871
Places365_val_00000221.jpg	living_room	0.45422273874282837	waiting_room	0.07250471413135529
Places365_val_00000222.jpg	music_studio	0.45465442538261414	music_studio	0.45465442538261414
Places365_val_00000223.jpg	dam	0.19111961126327515	bakery/shop	0.09681961685419083
Places365_val_00000224.jpg	marsh	0.6133155226707458	tundra	0.07767283916473389
Places365_val_00000225.jpg	amphitheater	0.1763291358947754	medina	0.06429306417703629
Places365_val_00000226.jpg	bowling_alley	0.3737312853336334	bowling_alley	0.3737312853336334
Places365_val_00000227.jpg	zen_garden	0.30395814776420593	courtyard	0.28292322158813477
Places365_val_00000228.jpg	bus_station/indoor	0.9977613687515259	bus_station/indoor	0.9977613687515259
Places365_val_00000229.jpg	residential_neighborhood	0.2644469439983368	residential_neighborhood	0.2644469439983368
Places365_val_00000230.jpg	badlands	0.21414944529533386	badlands	0.21414944529533386
Places365_val_00000231.jpg	computer_room	0.5900082588195801	computer_room	0.5900082588195801
Places365_val_00000232.jpg	library/outdoor	0.30054810643196106	museum/outdoor	0.25267016887664795
Places365_val_00000233.jpg	roof_garden	0.8875595331192017	balcony/interior	0.03980391472578049
Places365_val_00000234.jpg	cabin/outdoor	0.5915802717208862	cabin/outdoor	0.5915802717208862
Places365_val_00000235.jpg	gazebo/exterior	0.4915742874145508	pagoda	0.1119365319609642
Places365_val_00000236.jpg	operating_room	0.26269015669822693	operating_room	0.26269015669822693
Places365_val_00000237.jpg	car_interior	0.9994837045669556	car_interior	0.9994837045669556
Places365_val_00000238.jpg	conference_center	0.4287954270839691	office	0.004791777115315199
Places365_val_00000239.jpg	heliport	0.9542842507362366	heliport	0.9542842507362366
Places365_val_00000240.jpg	wet_bar	0.8514721989631653	wet_bar	0.8514721989631653
Places365_val_00000241.jpg	forest/broadleaf	0.5025923252105713	forest/broadleaf	0.5025923252105713
Places365_val_00000242.jpg	excavation	0.41211724281311035	excavation	0.41211724281311035
Places365_val_00000243.jpg	lawn	0.3201368749141693	pasture	0.14312109351158142
Places365_val_00000244.jpg	youth_hostel	0.4507777988910675	bedroom	0.3579154908657074
Places365_val_00000245.jpg	field/wild	0.38403046131134033	forest_path	0.3257841467857361
Places365_val_00000246.jpg	alley	0.9765223264694214	alley	0.9765223264694214
Places365_val_00000247.jpg	forest_road	0.8398091793060303	highway	0.1197403222322464
Places365_val_00000248.jpg	banquet_hall	0.3289051651954651	conference_center	0.14149583876132965
Places365_val_00000249.jpg	mosque/outdoor	0.22984518110752106	mosque/outdoor	0.22984518110752106
Places365_val_00000250.jpg	landfill	0.9938888549804688	landfill	0.9938888549804688
Places365_val_00000251.jpg	hayfield	0.17327450215816498	desert/sand	0.005361973308026791
Places365_val_00000252.jpg	repair_shop	0.265298068523407	junkyard	0.002331024268642068
Places365_val_00000253.jpg	botanical_garden	0.4565320312976837	botanical_garden	0.4565320312976837
Places365_val_00000254.jpg	corral	0.9363638758659363	corral	0.9363638758659363
Places365_val_00000255.jpg	hot_spring	0.2972067892551422	hot_spring	0.2972067892551422
Places365_val_00000256.jpg	mansion	0.14253970980644226	courtyard	0.051024455577135086
Places365_val_00000257.jpg	bedchamber	0.7549800872802734	bedchamber	0.7549800872802734
Places365_val_00000258.jpg	lock_chamber	0.8211259841918945	lock_chamber	0.8211259841918945
Places365_val_00000259.jpg	bedchamber	0.6501234769821167	bedchamber	0.6501234769821167
Places365_val_00000260.jpg	playroom	0.6015579700469971	kindergarden_classroom	0.008188883773982525
Places365_val_00000261.jpg	ski_resort	0.5423216819763184	chalet	0.2386273443698883
Places365_val_00000262.jpg	greenhouse/indoor	0.8042826056480408	greenhouse/indoor	0.8042826056480408
Places365_val_00000263.jpg	canyon	0.8893898129463196	canyon	0.8893898129463196
Places365_val_00000264.jpg	ski_resort	0.7584576606750488	chalet	0.15165160596370697
Places365_val_00000265.jpg	hunting_lodge/outdoor	0.3872886896133423	hunting_lodge/outdoor	0.3872886896133423
Places365_val_00000266.jpg	galley	0.33258095383644104	kitchen	0.017357999458909035
Places365_val_00000267.jpg	plaza	0.8482497930526733	plaza	0.8482497930526733
Places365_val_00000268.jpg	mountain	0.18166549503803253	volcano	0.005846994463354349
Places365_val_00000269.jpg	hunting_lodge/outdoor	0.34198513627052307	lawn	0.028224971145391464
Places365_val_00000270.jpg	canyon	0.7717593312263489	rock_arch	0.06131156161427498
Places365_val_00000271.jpg	creek	0.5406262874603271	creek	0.5406262874603271
Places365_val_00000272.jpg	arena/hockey	0.7124325633049011	arena/hockey	0.7124325633049011
Places365_val_00000273.jpg	beach_house	0.9964165687561035	beach_house	0.9964165687561035
Places365_val_00000274.jpg	bakery/shop	0.571148693561554	supermarket	0.013428749516606331
Places365_val_00000275.jpg	clean_room	0.5417124032974243	clean_room	0.5417124032974243
Places365_val_00000276.jpg	shopfront	0.5501829981803894	pharmacy	0.02071896381676197
Places365_val_00000277.jpg	castle	0.3120545446872711	medina	0.002362153958529234
Places365_val_00000278.jpg	bakery/shop	0.254990816116333	bakery/shop	0.254990816116333
Places365_val_00000279.jpg	football_field	0.5072489976882935	stadium/soccer	0.003885368350893259
Places365_val_00000280.jpg	rainforest	0.45849117636680603	rainforest	0.45849117636680603
Places365_val_00000281.jpg	corn_field	0.3511367738246918	corn_field	0.3511367738246918
Places365_val_00000282.jpg	field/wild	0.3118186295032501	field_road	0.004941621329635382
Places365_val_00000283.jpg	utility_room	0.7979307174682617	basement	0.024491960182785988
Places365_val_00000284.jpg	field/wild	0.4262886047363281	beach	0.030099397525191307
Places365_val_00000285.jpg	canal/urban	0.5736680626869202	canal/urban	0.5736680626869202
Places365_val_00000286.jpg	home_theater	0.7806711196899414	home_theater	0.7806711196899414
Places365_val_00000287.jpg	desert/sand	0.7472224235534668	desert_road	0.0035942946560680866
Places365_val_00000288.jpg	catacomb	0.701626718044281	basement	0.01058631855994463
Places365_val_00000289.jpg	rice_paddy	0.9909064769744873	rice_paddy	0.9909064769744873
Places365_val_00000290.jpg	apartment_building/outdoor	0.2694331407546997	apartment_building/outdoor	0.2694331407546997
Places365_val_00000291.jpg	viaduct	0.28163662552833557	moat/water	0.03191259130835533
Places365_val_00000292.jpg	booth/indoor	0.5157152414321899	booth/indoor	0.5157152414321899
Places365_val_00000293.jpg	marsh	0.31527718901634216	marsh	0.31527718901634216
Places365_val_00000294.jpg	elevator/door	0.3289378881454468	beer_hall	0.11194515973329544
Places365_val_00000295.jpg	raft	0.8938091397285461	raft	0.8938091397285461
Places365_val_00000296.jpg	physics_laboratory	0.756722629070282	physics_laboratory	0.756722629070282
Places365_val_00000297.jpg	butchers_shop	0.9998158812522888	butchers_shop	0.9998158812522888
Places365_val_00000298.jpg	promenade	0.44984766840934753	promenade	0.44984766840934753
Places365_val_00000299.jpg	harbor	0.4189409017562866	harbor	0.4189409017562866
Places365_val_00000300.jpg	desert/vegetation	0.18906065821647644	butte	0.15886272490024567
Places365_val_00000301.jpg	barn	0.9165616035461426	barn	0.9165616035461426
Places365_val_00000302.jpg	train_station/platform	0.7115848660469055	train_station/platform	0.7115848660469055
Places365_val_00000303.jpg	martial_arts_gym	0.9840013980865479	martial_arts_gym	0.9840013980865479
Places365_val_00000304.jpg	shopfront	0.3079735338687897	general_store/outdoor	0.10237211734056473
Places365_val_00000305.jpg	orchard	0.41051363945007324	orchard	0.41051363945007324
Places365_val_00000306.jpg	arena/rodeo	0.8861405849456787	corral	0.03570196032524109
Places365_val_00000307.jpg	raceway	0.8777247071266174	raceway	0.8777247071266174
Places365_val_00000308.jpg	water_park	0.6393030285835266	water_park	0.6393030285835266
Places365_val_00000309.jpg	canal/urban	0.833402156829834	canal/urban	0.833402156829834
Places365_val_00000310.jpg	islet	0.9541253447532654	islet	0.9541253447532654
Places365_val_00000311.jpg	carrousel	0.9794788956642151	carrousel	0.9794788956642151
Places365_val_00000312.jpg	veterinarians_office	0.9757811427116394	veterinarians_office	0.9757811427116394
Places365_val_00000313.jpg	army_base	0.8150396347045898	army_base	0.8150396347045898
Places365_val_00000314.jpg	canyon	0.6346880793571472	butte	0.25680965185165405
Places365_val_00000315.jpg	ticket_booth	0.19609855115413666	mosque/outdoor	0.027332469820976257
Places365_val_00000316.jpg	rope_bridge	0.3863159418106079	rope_bridge	0.3863159418106079
Places365_val_00000317.jpg	lecture_room	0.26884961128234863	lecture_room	0.26884961128234863
Places365_val_00000318.jpg	lagoon	0.5671809911727905	swimming_pool/outdoor	0.08067192882299423
Places365_val_00000319.jpg	ice_shelf	0.45699387788772583	ice_shelf	0.45699387788772583
Places365_val_00000320.jpg	dorm_room	0.3396283686161041	bedroom	0.2072269171476364
